Month bomb,Month temp,Month Drone,Date temp,Year temp,Country,Date Bomb,Year Bomb,Blast Day Type,Holiday Type,Time,City,Province,Location Category,Location Sensitivity,Open/Closed Space,Target Type,Targeted Sect if any,Explosive Weight (max),Date,Year Drone,Province-1,S#,Killed Min,Killed Max,Injured Min,Injured Max,No. of Suicide Blasts,S#-1,No of Strike,Total Died Max,Longitude,Latitude,Temperature(C)-1,AverageTemperature,AverageTemperatureUncertainty
2,2,2,01/02/2009,2009,Pakistan,21/02/2009,2009,Working Day,,,Bannu,KPK,Police,High,Open,Police,None,,14/02/2009,2009,FATA,154,,2,,,,50,1,35,69.9,33.0333,3.055,14.072,0.268
11,11,11,01/11/2009,2009,Pakistan,14/11/2009,2009,Working Day,,4:15 PM,Peshawar,KPK,Police,High,Open,Police,None,50-60Kg,18/11/2009,2009,FATA,220,,12,25,35,1,88,1,5,70.1455,32.9746,5.025,16.174,0.304
9,9,9,01/09/2008,2008,Pakistan,20/09/2008,2008,Working Day,,8:05:00 PM,Islamabad,Capital,Hotel,Medium,Closed,Foreigner,None,1000 Kg,05/09/2008,2008,FATA,120,40,60,200,300,1,24,3,10,70.1455,32.9746,22.645,26.585,0.241
8,8,8,01/08/2009,2009,Pakistan,15/08/2009,2009,Working Day,,10:00 AM,Swat,KPK,Police,High,Open,Police,None,NA,05/08/2009,2009,FATA,188,3,5,,4,1,73,1,3,69.9,33.0333,26.395,29.891,0.208
3,3,3,01/03/2010,2010,Pakistan,08/03/2010,2010,Working Day,,8:20:00 AM,Lahore,Punjab,Office Building,High,Open,Military,None,600Kg,30/03/2010,2010,FATA,250,13,14,80,100,1,122,1,5,70.1455,32.9746,15.145,21.344,0.365
9,9,9,01/09/2009,2009,Pakistan,21/09/2009,2009,Working Day,,After Midnight,Totalai,KPK,Educational,Low,Closed,Government Official,None,NA,30/09/2009,2009,FATA,200,,0,,,1,83,1,6,70.1455,32.9746,22.43,27.295,0.167
5,5,5,01/05/2011,2011,Pakistan,14/05/2011,2011,Working Day,,11:20:00 AM/ 11:00 AM,D.G Khan,KPK,Bank,Low,Open,civilian,None,,06/05/2011,2011,FATA,313,,3,,9,1,231,1,18,70.1455,32.9746,19.87,29.616,0.195
5,5,5,01/05/2011,2011,Pakistan,25/05/2011,2011,Working Day,,4:40 AM,Peshawar,KPK,Police,High,Closed,Police,None,300kg,12/05/2011,2011,FATA,314,8,11,41,48,1,233,1,8,70.1455,32.9746,21.975,29.616,0.195
4,4,4,01/04/2009,2009,Pakistan,18/04/2009,2009,Working Day,,3pm/4.15 pm,Hangu,KPK,Police,High,Open,Police,None,100,04/04/2009,2009,FATA,167,21,27,26,65,1,58,2,13,70.1455,32.9746,15.57,22.792,0.216
10,10,10,01/10/2010,2010,Pakistan,18/10/2010,2010,Working Day,,NA,Lakki marwat,KPK,Park/Ground,Low,Open,civilian,None,1200Kg,08/10/2010,2010,FATA,278,,,5,14,1,177,1,10,70.1455,32.9746,18.62,23.43,0.249
8,8,8,01/08/2011,2011,Pakistan,19/08/2011,2011,Working Day,,Friday prayer time,Khyber Agency,KPK,Religious,Medium,Closed,Civilian,NA,,10/08/2011,2011,FATA,326,47,60,70,130,1,257,2,21,70.1455,32.9746,25.14,29.003,0.231
11,11,11,01/11/2010,2010,Pakistan,01/11/2010,2010,Working Day,,8:45:00 AM,Swabi,KPK,Police,High,Open,Police,None,12 kg,22/11/2010,2010,FATA,279,2,5,10,13,1,195,1,6,70.1455,32.9746,8.435,16.519,0.096
9,9,9,01/09/2011,2011,Pakistan,15/09/2011,2011,Working Day,,After noon,Lower Dir,KPK,Park/Ground,Low,Open,Civilian,NA,NA,30/09/2011,2011,FATA,330,26,34,63,75,1,265,1,4,69.9,33.0333,19.91,26.366,0.103
11,11,11,01/11/2010,2010,Pakistan,11/11/2010,2010,Working Day,,NA,Poonch,AJK,Mobile,Low,open,Military,,NA,22/11/2010,2010,FATA,282,,0,,2,1,195,1,6,70.1455,32.9746,8.435,16.519,0.096
1,1,1,01/01/2010,2010,Pakistan,23/01/2010,2010,Working Day,,NA,Tank,KPK,Police,High,Open,Police,None,NA,14/01/2010,2010,FATA,241,4,5,3,11,1,102,1,15,69.9,33.0333,3.43,10.956,0.356
3,3,3,01/03/2009,2009,Pakistan,30/03/2009,2009,Working Day,,NA,North waziristan,FATA,Mobile,High,Open,Military,None,NA,12/03/2009,2009,FATA,162,,4,,9,1,53,1,25,69.9667,33.8167,14.8,18.871,0.199
2,2,2,01/02/2009,2009,Pakistan,06/02/2009,2009,Working Day,,8.15 am,Khyber Agency,FATA,Mobile,Low,Open,Foreigner,Christian,NA,16/02/2009,2009,FATA,151,,0,,7,1,51,3,30,68.50235,25.67848,20,14.072,0.268
4,4,4,01/04/2010,2010,Pakistan,19/04/2010,2010,Working Day,,12:30:00 PM,Peshawar,KPK,Park/Ground,Low,Open,Anti-Militants,Sunni,8 kg,14/04/2010,2010,FATA,260,23,24,27,49,1,124,1,5,70.1455,32.9746,18.55,25.855,0.218
3,3,3,01/03/2011,2011,Pakistan,09/03/2011,2011,Working Day,,,Peshawar,KPK,Park/Ground,Low,Open,Anti-Militants,Sunni,16Kg,16/03/2011,2011,FATA,303,37,43,,52,1,227,1,6,70.1455,32.9746,15.56,18.579,0.211
11,11,11,01/11/2009,2009,Pakistan,16/11/2009,2009,Working Day,,NA,Peshawar,KPK,Police,High,Open,Police,None,250Kg,18/11/2009,2009,FATA,221,,3,,43,1,88,1,5,70.1455,32.9746,5.025,16.174,0.304
12,12,12,01/12/2009,2009,Pakistan,08/12/2009,2009,Working Day,,12.10 PM,Multan,Punjab,Military,High,Open,Military,None,1000 Kg,17/12/2009,2009,FATA,228,8,15,47,61,1,92,1,2,70.1455,32.9746,3.53,11.959,0.179
7,7,7,01/07/2009,2009,Pakistan,28/07/2009,2009,Working Day,,NA,North Waziristan,KPK,Police,High,Open,Police,None,NA,10/07/2009,2009,FATA,186,,2,3,5,1,71,1,8,69.9,33.0333,23.24,30.551,0.263
3,3,3,01/03/2010,2010,Pakistan,05/03/2010,2010,Working Day,,NA,Hangu,KPK,Mobile,Low,Open,Civilian,Shiite,12 kg,08/03/2010,2010,FATA,249,12,14,30,35,1,113,1,5,70.1455,32.9746,9.855,21.344,0.365
8,8,8,01/08/2010,2010,Pakistan,23/08/2010,2010,Working Day,,,South waziristan,FATA,Religious,Medium,Closed,Anti-Militants,Sunni,20Kg,27/08/2010,2010,FATA,271,26,30,,40,1,150,1,9,69.9667,33.8167,23.485,28.342,0.185
8,8,8,01/08/2009,2009,Pakistan,27/08/2009,2009,Working Day,,aftar time,Khyber Agency,FATA,Military,High,Open,Military,None,NA,05/08/2009,2009,FATA,194,20,22,10,27,1,73,1,3,69.9,33.0333,26.395,29.891,0.208
3,3,3,01/03/2010,2010,Pakistan,29/03/2010,2010,Working Day,,,Bajaur Agency,FATA,Mobile,Low,Open,Anti-Militants,Sunni,NA,08/03/2010,2010,FATA,254,,2,5,8,1,113,1,5,70.1455,32.9746,9.855,21.344,0.365
9,9,9,01/09/2011,2011,Pakistan,01/09/2011,2011,Holiday,Eid-ul-Fitar,Thursday night,Lakki marwat,KPK,Police,High,Open,Police,NA,300kg,27/09/2011,2011,FATA,328,3,2,14,25,1,264,1,4,69.9,33.0333,21.325,26.366,0.103
4,4,4,01/04/2013,2013,Pakistan,16/04/2013,2013,Working Day,,,Peshawar,KPK,Market,High,Open,Civilian,None,6kg,14/04/2013,2013,FATA,378,16,18,49,60,1,338,2,4,70.1455,32.9746,15.895,22.958,0.356
10,10,10,01/05/2011,2011,Pakistan,14/05/2011,2011,Working Day,,11:20:00 AM/ 11:00 AM,D.G Khan,KPK,Bank,Low,Open,civilian,None,,16/05/2011,2011,FATA,626,,6,,18,2,471,2,10,140.291,65.9492,48.66,59.232,0.39
8,8,8,01/08/2009,2009,Pakistan,21/08/2009,2009,Working Day,,NA,Kohat,KPK,Civilian,,Open,Civilian,None,NA,21/08/2009,2009,FATA,191,,0,,,1,75,1,13,69.9,33.0333,23.805,29.891,0.208
12,12,12,01/12/2010,2010,Pakistan,27/12/2010,2010,Working Day,,Evening,Muzaffarabad,AJK,Park/Ground,Medium,Open,religious,Shiite,NA,31/12/2010,2010,FATA,292,,7,,65,1,205,1,4,70.1455,32.9746,4.345,10.46,0.236
6,6,6,01/06/2009,2009,Pakistan,11/06/2009,2009,Working Day,,Thursday night,Peshawar,KPK,Police,High,Open,Police,None,NA,18/06/2009,2009,FATA,177,1,2,8,15,1,66,1,9,69.9,33.0333,17.425,29.773,0.304
4,4,4,01/04/2009,2009,Pakistan,15/04/2009,2009,Working Day,,Evening,Charsadda,KPK,Police,High,Open,Police,None,100kg,01/04/2009,2009,FATA,166,16,18,5,10,1,57,1,14,69.8597,32.6674,17.275,22.792,0.216
2,2,2,01/02/2010,2010,Pakistan,20/02/2010,2010,Working Day,,9:30:00 AM,Mansehra,KPK,Police,High,Open,Police,None,5Kg,14/02/2010,2010,FATA,246,,1,4,10,2,108,1,7,70.1455,32.9746,3.185,13.167,0.203
5,5,5,01/05/2010,2010,Pakistan,01/05/2010,2010,Holiday,Labour Day,NA,Swat,KPK,Market,Low,Open,Civilian,None,15 kg,15/05/2010,2010,FATA,262,3,7,9,16,1,132,1,15,71.1481,34.0983,29.415,29.188,0.183
5,5,5,01/05/2009,2009,Pakistan,28/05/2009,2009,Working Day,,,D.I Khan,KPK,Police,High,Open,Police,None,160,16/05/2009,2009,FATA,173,3,5,8,12,1,64,1,29,70.1455,32.9746,22.33,28.991,0.189
11,11,11,01/11/2010,2010,Pakistan,14/11/2010,2010,Holiday,Weekend,NA,South waziristan,FATA,Market,Low,Open,Anti-Militants,Sunni,NA,21/11/2010,2010,FATA,283,,1,,8,1,194,1,9,70.1455,32.9746,9.525,16.519,0.096
3,3,3,01/03/2012,2012,Pakistan,04/03/2012,2012,Holiday,Weekend,,D.I Khan,KPK,Mobile,Low,Open,Police,None,NA,09/03/2012,2012,FATA,346,,0,,3,1,290,3,13,69.9,33.0333,4.17,17.619,0.287
10,10,10,01/10/2008,2008,Pakistan,16/10/2008,2008,Working Day,,NA,Swat,KPK,Police,High,Closed,Police,None,NA,01/10/2008,2008,FATA,128,,4,,27,1,28,1,6,70.1455,32.9746,24.64,23.498,0.211
5,5,5,01/05/2013,2013,Pakistan,12/05/2013,2013,Holiday,Weekend,Evening,Quetta,Baluchistan,Police,High,Open,Police,None,,29/05/2013,2013,FATA,387,6,7,45,68,,340,2,7,70.1455,32.9746,20.885,28.38,0.321
1,1,1,01/01/2010,2010,Pakistan,06/01/2010,2010,Working Day,,6:50:00 AM,Sudhanoti,AJK,Military,High,Open,Military,None,NA,08/01/2010,2010,FATA,237,,4,11,12,1,100,1,10,70.1455,32.9746,4.175,10.956,0.356
9,9,9,01/09/2011,2011,Pakistan,19/09/2011,2011,Working Day,,7:30 AM,karachi,Sindh,Police,High,Open,Police,NA,300kg,27/09/2011,2011,FATA,331,,8,4,7,1,264,1,4,69.9,33.0333,21.325,26.366,0.103
10,10,10,01/10/2009,2009,Pakistan,23/10/2009,2009,Working Day,,7.10 am,Attock,Punjab,Military,High,Open,Military,None,NA,15/10/2009,2009,FATA,211,8,9,13,17,1,84,1,10,70.1455,32.9746,14.825,22.055,0.179
12,12,12,01/12/2010,2010,Pakistan,23/12/2010,2010,Working Day,,NA,Islamabad,Capital,Religious,Medium,Closed,religious,Sunni,NA,14/12/2010,2010,FATA,289,,1,,2,1,200,1,4,70.1455,32.9746,7.24,10.46,0.236
9,9,9,01/09/2010,2010,Pakistan,06/09/2010,2010,Holiday,Defence Day,7:05:00 AM,lakki marwat,KPK,Police,High,Closed,Police,None,600 kg,06/09/2010,2010,FATA,275,15,19,34,57,1,153,1,5,70.1455,32.9746,23.825,26.11,0.208
7,7,7,01/07/2009,2009,Pakistan,02/07/2009,2009,Working Day,,4:30pm,Rawalpindi,Punjab,Mobile,High,Open,Government official,None,10Kg,07/07/2009,2009,FATA,184,,1,25,40,1,69,1,16,69.9,33.0333,25.65,30.551,0.263
2,2,2,01/02/2011,2011,Pakistan,10/02/2011,2011,Working Day,,8:00 AM/8:15:00 AM,Mardan,KPK,Military,High,Open,Military,None,9Kg,20/02/2011,2011,FATA,297,28,36,35,50,1,215,1,6,69.9,33.0333,1.835,12.378,0.152
12,12,12,01/12/2010,2010,Pakistan,07/12/2010,2010,Working Day,,NA,Quetta,Baluchistan,Transport,Low,Open,Government Official,None,NA,31/12/2010,2010,FATA,286,,,10,12,1,205,1,4,70.1455,32.9746,4.345,10.46,0.236
5,5,5,01/05/2008,2008,Pakistan,09/05/2008,2008,Working Day,,Friday Night,Swat,KPK,Police,High,Closed,Police,None,NA,14/05/2008,2008,FATA,107,,1,3,4,1,15,2,20,71.5,34.6833,27.24,28.656,0.268
4,4,4,01/04/2010,2010,Pakistan,05/04/2010,2010,Working Day,,12:00 noon,Lower Dir,KPK,Hotel,Medium,Open,Government Official,None,NA,16/04/2010,2010,FATA,256,50,56,75,120,3,125,1,6,70.1455,32.9746,19.385,25.855,0.218
11,11,11,01/11/2008,2008,Pakistan,06/11/2008,2008,Working Day,,NA,Swat,KPK,Police,High,Open,Police,None,NA,29/11/2008,2008,FATA,134,,2,,10,1,41,1,3,70.1455,32.9746,13.46,16.505,0.205
10,10,10,01/10/2008,2008,Pakistan,16/10/2008,2008,Working Day,,NA,Swat,KPK,Police,High,Closed,Police,None,NA,11/10/2008,2008,FATA,128,,4,,27,1,31,2,9,70.1455,32.9746,22.595,23.498,0.211
10,10,10,01/10/2008,2008,Pakistan,09/10/2008,2008,Working Day,,12:55:00 PM,Khyber Agency,FATA,Mobile,High,Open,Foreigner,Christian,NA,26/10/2008,2008,FATA,126,,0,,0,1,34,1,20,69.9,33.0333,15.24,23.498,0.211
5,5,5,01/05/2011,2011,Pakistan,28/05/2011,2011,Working Day,,10:00 AM,Bajaur Agency,FATA,Market,Low,Open,Anti-Militants,Sunni,,13/05/2011,2011,FATA,316,,8,,11,1,234,1,6,70.1455,32.9746,20.5,29.616,0.195
11,11,11,01/11/2010,2010,Pakistan,05/11/2010,2010,Working Day,,1:30:00 PM,Dara Adam khel,KPK,Religious,Medium,Closed,Religious,Sunni,15Kg,03/11/2010,2010,FATA,280,61,76,70,132,1,187,1,18,70.1455,32.9746,14.475,16.519,0.096
11,11,11,01/11/2009,2009,Pakistan,19/11/2009,2009,Working Day,,10.20 am,Peshawar,KPK,Government,High,Open,Government Official,None,10 kg,18/11/2009,2009,FATA,222,20,22,46,50,1,88,1,5,70.1455,32.9746,5.025,16.174,0.304
12,12,12,01/12/2010,2010,Pakistan,25/12/2010,2010,Holiday,Christmas/ birthday of Quaid-e-Azam,NA,Bajaur Agency,FATA,Foreign,High,Closed,Police,None,NA,31/12/2010,2010,FATA,291,42,47,80,105,1,205,1,4,70.1455,32.9746,4.345,10.46,0.236
6,6,6,01/06/2009,2009,Pakistan,30/06/2009,2009,Working Day,,NA,Khyber Agency,FATA,Foreign,High,Open,foreigner,Sunni,NA,18/06/2009,2009,FATA,182,1,4,10,11,1,66,1,9,69.9,33.0333,17.425,29.773,0.304
4,4,4,01/04/2010,2010,Pakistan,19/04/2010,2010,Working Day,,12:30:00 PM,Peshawar,KPK,Park/Ground,Low,Open,Anti-Militants,Sunni,8 kg,26/04/2010,2010,FATA,260,23,24,27,49,1,127,1,9,70.1455,32.9746,18.735,25.855,0.218
9,9,9,01/09/2011,2011,Pakistan,07/09/2011,2011,Working Day,,,Quetta,Baluchistan,Military,High,Closed,Military,NA,100kg,27/09/2011,2011,FATA,329,26,28,60,82,2,264,1,4,69.9,33.0333,21.325,26.366,0.103
9,9,9,01/09/2012,2012,Pakistan,03/09/2012,2012,Working Day,,,Peshawar,KPK,foreign,Low,Open,Foreigner,None,100-110kg,22/09/2012,2012,FATA,355,0,2,18,21,1,318,1,4,70.1455,32.9746,18.245,26.238,0.228
6,6,6,01/06/2012,2012,Pakistan,28/06/2012,2012,Working Day,,,Quetta,Baluchistan,Mobile,Low,Open,Religious,Shiite,50kg,02/06/2012,2012,FATA,353,13,14,20,30,1,299,1,3,69.9,33.0333,23.49,30.249,0.228
10,10,10,01/10/2008,2008,Pakistan,09/10/2008,2008,Working Day,,12:45:00 PM,Islamabad,Capital,Police,High,Closed,Police,None,60Kg,03/10/2008,2008,FATA,125,,,6,12,1,29,2,21,70.1455,32.9746,24.585,23.498,0.211
11,11,11,01/11/2008,2008,Pakistan,11/11/2008,2008,Working Day,,NA,Peshawar,KPK,Park/Ground,Low,Open,Government Official,None,7 or 8Kg,29/11/2008,2008,FATA,136,3,4,13,20,1,41,1,3,70.1455,32.9746,13.46,16.505,0.205
10,10,10,01/10/2010,2010,Pakistan,07/10/2010,2010,Working Day,,6:45:00 PM,Karachi,Sindh,Religious,Medium,Closed,Religious,Sunni,6 kg,10/10/2010,2010,FATA,277,6,10,60,77,2,178,1,8,70.1455,32.9746,17.995,23.43,0.249
5,5,5,01/05/2010,2010,Pakistan,01/05/2010,2010,Holiday,Labour Day,NA,Swat,KPK,Market,Low,Open,Civilian,None,15 kg,28/05/2010,2010,FATA,262,3,7,9,16,1,134,1,11,69.9,33.0333,21.705,29.188,0.183
8,8,8,01/08/2009,2009,Pakistan,21/08/2009,2009,Working Day,,NA,Kohat,KPK,Civilian,,Open,Civilian,None,NA,11/08/2009,2009,FATA,191,,0,,,1,74,1,14,69.9,33.0333,25.44,29.891,0.208
10,10,10,01/10/2010,2010,Pakistan,18/10/2010,2010,Working Day,,NA,Lakki marwat,KPK,Park/Ground,Low,Open,civilian,None,1200Kg,13/10/2010,2010,FATA,278,,,5,14,1,179,1,11,70.1455,32.9746,18.905,23.43,0.249
2,2,2,01/02/2010,2010,Pakistan,10/02/2010,2010,Working Day,,NA,Khyber Agency,KPK,Mobile,High,Open,Military,None,NA,14/02/2010,2010,FATA,243,17,22,6,11,1,108,1,7,70.1455,32.9746,3.185,13.167,0.203
11,11,11,01/11/2010,2010,Pakistan,05/11/2010,2010,Working Day,,1:30:00 PM,Dara Adam khel,KPK,Religious,Medium,Closed,Religious,Sunni,15Kg,21/11/2010,2010,FATA,280,61,76,70,132,1,194,1,9,70.1455,32.9746,9.525,16.519,0.096
8,8,8,01/08/2009,2009,Pakistan,22/08/2009,2009,Working Day,,5:00 PM,Swat,KPK,Residence,Low,Closed,Police,None,NA,05/08/2009,2009,FATA,192,2,3,2,8,1,73,1,3,69.9,33.0333,26.395,29.891,0.208
2,2,2,01/02/2011,2011,Pakistan,19/02/2011,2011,Working Day,,,Bannu,KPK,Police,High,Open,Police,None,NA,20/02/2011,2011,FATA,300,,,,4,1,215,1,6,69.9,33.0333,1.835,12.378,0.152
2,2,2,01/02/2009,2009,Pakistan,23/02/2009,2009,Working Day,,NA,Bannu,KPK,Residence,Medium,Closed,Police,None,NA,14/02/2009,2009,FATA,155,,1,,2,,50,1,35,69.9,33.0333,3.055,14.072,0.268
3,3,3,01/01/2011,2011,Pakistan,31/01/2011,2011,Working Day,,Morning,Peshawar,KPK,Mobile,High,Open,Police,None,7Kg,01/01/2011,2011,FATA,888,15,21,42,48,3,621,3,25,210.4365,98.9238,14.07,27.498,0.762
3,3,3,01/03/2010,2010,Pakistan,29/03/2010,2010,Working Day,,,Tank,KPK,Government/Office Building,Medium,Closed,Anti-Militants,Sunni,NA,21/03/2010,2010,FATA,253,,2,,2,1,119,1,8,70.1455,32.9746,18.455,21.344,0.365
1,1,1,01/01/2010,2010,Pakistan,29/01/2010,2010,Working Day,,NA,Bajaur Agency,FATA,Military,High,Open,Military,None,NA,01/01/2010,2010,FATA,242,16,17,26,47,1,97,2,2,70.1455,32.9746,4.855,10.956,0.356
10,10,10,01/10/2008,2008,Pakistan,26/10/2008,2008,Holiday,Weekend,9:45:00 PM,Mohmand Agency,FATA,Military,High,Open,Military,None,NA,26/10/2008,2008,FATA,129,11,10,,5,1,34,1,20,69.9,33.0333,15.24,23.498,0.211
12,12,12,01/12/2008,2008,Pakistan,28/12/2008,2008,Holiday,Weekend,10:30:00 AM,Buner,KPK,Government,High,Open,Government official,None,,11/12/2008,2008,FATA,145,34,37,,16,,43,1,7,69.9,33.0333,7,12.283,0.177
4,4,4,01/04/2010,2010,Pakistan,16/04/2010,2010,Working Day,,,Quetta,Baluchistan,Hospital,Low,Closed,Government Official,Shiite,15 kg,14/04/2010,2010,FATA,257,,11,35,40,1,124,1,5,70.1455,32.9746,18.55,25.855,0.218
3,3,3,01/03/2009,2009,Pakistan,16/03/2009,2009,Working Day,,,Rawalpindi,Punjab,Transport,Low,Open,Civilian,None,10 kg,01/03/2009,2009,FATA,158,12,15,16,18,1,52,2,12,69.9,33.0333,14.21,18.871,0.199
11,11,11,01/11/2010,2010,Pakistan,11/11/2010,2010,Working Day,,8:10:00 PM,Karachi,Sindh,Military,High,Closed,Military,None,1000 Kg,22/11/2010,2010,FATA,281,16,20,100,140,1,195,1,6,70.1455,32.9746,8.435,16.519,0.096
4,4,4,01/04/2010,2010,Pakistan,18/04/2010,2010,Holiday,Weekend,7:15:00 AM,Kohat,KPK,Police,High,Closed,Police,None,250 kg,14/04/2010,2010,FATA,259,,7,30,32,1,124,1,5,70.1455,32.9746,18.55,25.855,0.218
6,6,6,01/06/2009,2009,Pakistan,05/06/2009,2009,Working Day,,Jummah prayer time,Upper Dir,FATA,Religious,Medium,Closed,Religious,Sunni,NA,14/06/2009,2009,FATA,174,,40,50,70,1,65,1,5,69.9,33.0333,18.075,29.773,0.304
4,4,4,01/04/2013,2013,Pakistan,29/04/2013,2013,Working Day,,,Peshawar,KPK,Market,High,Open,civilian,None,6kg,14/04/2013,2013,FATA,382,8,10,30,45,,338,2,4,70.1455,32.9746,15.895,22.958,0.356
9,9,9,01/09/2009,2009,Pakistan,12/09/2009,2009,Working Day,,5 min befor aftar,Hangu,KPK,Police,High,Closed,Police,None,NA,09/09/2009,2009,FATA,196,,,2,4,1,78,1,10,69.9,33.0333,20.8,27.295,0.167
4,4,4,01/04/2009,2009,Pakistan,05/04/2009,2009,Holiday,Weekend,12:30:00 PM,Chakwal,Punjab,Religious,Medium,Closed,Religious,Shiite,NA,08/04/2009,2009,FATA,165,22,27,40,60,1,59,1,4,69.9,33.0333,11.065,22.792,0.216
1,1,1,01/01/2010,2010,Pakistan,01/01/2010,2010,Working Day,,5:00:00 PM,Lakki marwat,KPK,Park/Ground,Medium,Open,Civilian,None,250 kg,03/01/2010,2010,FATA,236,88,100,37,100,1,98,2,5,70.1455,32.9746,4.855,10.956,0.356
12,12,12,01/12/2009,2009,Pakistan,07/12/2009,2009,Working Day,,12:30 PM,Peshawar,KPK,Government,High,Open,Government official,None,8Kg,10/12/2009,2009,FATA,226,9,11,37,50,1,91,1,10,69.9,33.0333,3.005,11.959,0.179
12,12,12,01/12/2012,2012,Pakistan,05/12/2012,2012,Working Day,,6:30AM,South waziristan,FATA,Military,High,Open,Military,None,,21/12/2012,2012,FATA,367,2,3,20,25,1,328,2,4,70.1455,32.9746,3.705,11.541,0.208
1,1,1,01/01/2010,2010,Pakistan,06/01/2010,2010,Working Day,,6:50:00 AM,Sudhanoti,AJK,Military,High,Open,Military,None,NA,29/01/2010,2010,FATA,237,,4,11,12,1,106,3,15,70.1455,32.9746,1.82,10.956,0.356
2,2,2,01/02/2013,2013,Pakistan,14/02/2013,2013,Working Day,,,Hangu,KPK,Military,High,Open,Military,None,,08/02/2013,2013,FATA,371,7,,8,23,1,336,2,9,70.1455,32.9746,4.005,11.951,0.483
12,12,12,01/12/2010,2010,Pakistan,27/12/2010,2010,Working Day,,Evening,Muzaffarabad,AJK,Park/Ground,Medium,Open,religious,Shiite,NA,17/12/2010,2010,FATA,292,,7,,65,1,202,4,50,71.1481,34.0983,9.22,10.46,0.236
3,3,3,01/03/2008,2008,Pakistan,11/03/2008,2008,Working Day,,9:15 AM to 9:20:00 AM,Lahore,Punjab,Government,High,Closed,Government Official,None,50kg,16/03/2008,2008,FATA,101,26,31,175,200,1,13,6,20,69.9,33.0333,18.32,20.455,0.159
12,12,12,01/12/2010,2010,Pakistan,23/12/2010,2010,Working Day,,NA,Islamabad,Capital,Religious,Medium,Closed,religious,Sunni,NA,28/12/2010,2010,FATA,289,,1,,2,1,204,1,22,70.1455,32.9746,2.635,10.46,0.236
11,11,11,01/11/2008,2008,Pakistan,17/11/2008,2008,Working Day,,11:15:00 AM,Swat,KPK,Military,High,Open,Military,None,NA,14/11/2008,2008,FATA,138,,10,,8,1,38,1,13,70.1455,32.9746,8.815,16.505,0.205
9,9,9,01/09/2009,2009,Pakistan,21/09/2009,2009,Working Day,,After Midnight,Totalai,KPK,Educational,Low,Closed,Government Official,None,NA,24/09/2009,2009,FATA,200,,0,,,1,80,1,12,69.9,33.0333,24.19,27.295,0.167
12,12,12,01/06/2011,2011,Pakistan,12/06/2011,2011,Holiday,Weekend,11:45 PM,Peshawar,KPK,Market,Low,Open,Civilian,None,10 Kg,27/06/2011,2011,FATA,636,64,70,160,214,2,497,2,22,140.0455,66.0079,53.91,62.456,0.62
12,12,12,01/12/2010,2010,Pakistan,27/12/2010,2010,Working Day,,Evening,Muzaffarabad,AJK,Park/Ground,Medium,Open,religious,Shiite,NA,10/12/2010,2010,FATA,292,,7,,65,1,199,1,4,70.1455,32.9746,6.135,10.46,0.236
9,9,9,01/09/2010,2010,Pakistan,03/09/2010,2010,Working Day,,NA,Mardan,KPK,Religious,Medium,Closed,Religious,None,NA,12/09/2010,2010,FATA,274,,1,,4,1,158,1,5,70.1455,32.9746,22.35,26.11,0.208
12,12,12,01/12/2010,2010,Pakistan,06/12/2010,2010,Working Day,,2:00:00 PM,Mohmand Agency,Fata,Government,High,Closed,Government Official,None,NA,06/12/2010,2010,FATA,285,40,50,60,100,2,198,1,7,70.1455,32.9746,5.08,10.46,0.236
12,12,12,01/12/2010,2010,Pakistan,07/12/2010,2010,Working Day,,NA,Quetta,Baluchistan,Transport,Low,Open,Government Official,None,NA,10/12/2010,2010,FATA,286,,,10,12,1,199,1,4,70.1455,32.9746,6.135,10.46,0.236
5,5,5,01/05/2010,2010,Pakistan,28/05/2010,2010,Working Day,,NA,Lahore,Punjab,Religious,Medium,Closed,Civilian,Ahmedi,NA,21/05/2010,2010,FATA,264,80,95,92,200,1,133,1,10,70.1455,32.9746,23.385,29.188,0.183
5,5,5,01/05/2010,2010,Pakistan,02/05/2010,2010,Holiday,Weekend,NA,Bajaur Agency,FATA,Military,High,Open,Military,None,NA,09/05/2010,2010,FATA,263,,0,,0,1,129,1,11,70.1455,32.9746,18.065,29.188,0.183
3,3,3,01/03/2011,2011,Pakistan,03/03/2011,2011,Working Day,,,Hangu,KPK,Mobile,Low,Open,Police,None,400Kg,17/03/2011,2011,FATA,302,5,9,30,36,1,228,1,41,70.1455,32.9746,15.38,18.579,0.211
9,9,9,01/09/2010,2010,Pakistan,03/09/2010,2010,Working Day,,NA,Mardan,KPK,Religious,Medium,Closed,Religious,None,NA,27/09/2010,2010,FATA,274,,1,,4,1,170,1,4,70.1455,32.9746,19.395,26.11,0.208
8,8,8,01/08/2009,2009,Pakistan,21/08/2009,2009,Working Day,,NA,Kohat,KPK,Civilian,,Open,Civilian,None,NA,05/08/2009,2009,FATA,191,,0,,,1,73,1,3,69.9,33.0333,26.395,29.891,0.208
11,11,11,01/11/2009,2009,Pakistan,08/11/2009,2009,Holiday,Weekend,9.30 AM,Peshawar,KPK,Market,Low,Open,Government Official,None,10 Kg,20/11/2009,2009,FATA,215,12,19,35,45,1,89,1,10,70.1455,32.9746,8.23,16.174,0.304
